4521355985,3
4521357930,4
4521357931,4
4521357932,10
4521357938,23
4521357940,7
4521357946,1
4521357948,2
4521357949,62
4521357951,13
4521359365,17
4521359366,5
4521359369,1
4521359372,12
4521359380,2
4521359382,3
4521359384,18
4521359385,1
4521359386,11
4521359387,26
4521359390,3
4521359755,20
4521359756,7
4521359757,22
4521359758,1
4521359759,1
4521359760,9
4521359761,3
4521359764,1
4521359765,1
4521359766,2
4521359767,1
4521359768,1
4521359777,2
4521359778,11
4521359779,4
4521359780,9
4521360360,9
4521360361,1
4521360362,9
4521360363,1
4521360365,7
4521360366,9
4521360367,10
4521360368,6
4521360369,12
4521360370,2
4521360371,4
4521360372,9
4521360373,7
4521360374,4
4521360375,3
4521360376,4
4521360377,8
4521360378,1
4521360379,7
4521360380,7
4521360381,4
4521360382,6
4521360383,1
4521360384,8
4521360385,4
4521360386,2
4521360387,5
4521360388,1
4521360389,5
4521360390,8
4521360391,3
4521360392,4
4521360393,10
4521360394,4
4521360395,3
4521360396,5
4521360397,5
4521362532,2
4521362533,3
4521362534,4
4521362535,34
4521362536,15
4521362537,3
4521362540,2
4521362541,2
4521362543,1
4521362545,14
4521362546,7
4521362547,4
4521362548,5
4521362549,7
4521362550,3
4521363157,2
4521363158,5
4521363160,4
4521363162,3
4521363163,10
4521363164,29
4521363165,2
4521363166,7
4521363173,4
4521363174,1
4521363175,4
4521363176,1
4521363177,2
4521363178,1
4521363179,3
4521363180,1
4521363181,6
4521363182,2
4521363183,3
4521363184,2
4521363185,1
4521363186,2
4521363187,3
4521363188,16
4521363189,16
4521363190,1
4521363191,11
4521363192,9
4521363193,1
4521363194,7
4521363195,1
4521363196,10
4521363197,3
4521363198,5
4521363199,1
4521363999,5
4521364137,3
4521364138,6
4521364139,4
4521364140,5
4521364141,2
4521364142,2
4521364145,34
4521364146,6
4521364147,8
4521364148,1
4521364155,7
4521364156,3
4521364157,4
4521364158,1
4521364162,16
4521364163,39
4521364164,2
4521364165,7
4521364166,3
4521364167,3
4521364168,2
4521364169,1
4521364170,2
4521364171,2
4521364172,2
4521364176,11
4521366376,3
4521366377,1
4521366378,1
4521366379,1
4521366380,1
4521366382,6
4521366383,2
4521366384,2
4521366385,1
4521366386,2
4521366387,4
4521366388,2
4521366389,3
4521366390,1
4521366391,3
4521366392,1
4521366393,1
4521366395,2
4521366396,18
4521367959,2
4521367960,3
4521367961,5
4521367962,1
4521367963,1
4521367966,1
4521367967,4
4521367968,1
4521367969,3
4521367970,18
4521367971,3
4521367973,5
4521367976,11
4521367977,1
4521367978,13
4521367979,2
4521367980,27
4521367981,6
4521367982,8
4521367983,10
4521367984,8
4521367985,1
4521367986,1
4521367987,1
4521367988,47
4521367992,2
4521367993,9
4521367995,17
4521367996,1
4521367997,1
4521367998,7
4521369583,2
4521369584,2
4521369586,1
4521369587,1
4521369588,4
4521369589,10
4521369590,2
4521369591,14
4521369596,1
4521369753,18
4521369754,4
4521369758,4
4521369759,3
4521369760,1
4521369761,2
4521369762,1
4521370100,2
4521370101,2
4521370102,1
4521370103,7
4521370104,2
4521370105,1
4521370106,2
4521370107,2
4521372147,27
4521372148,1
4521372149,1
4521372150,2
4521372151,3
4521372152,1
4521372153,36
4521372154,2
4521372155,1
4521372156,18
4521372158,4
4521372159,11
4521372160,26
4521372161,25
4521372162,25
4521372163,26
4521372164,26
4521372165,26
4521372166,27
4521372288,2
4521372289,5
4521372290,9
4521372291,13
4521372292,4
4521372293,4
4521372294,1
4521372295,1
4521372296,9
4521372297,3
4521372298,1
4521372299,2
4521372300,3
4521372301,3
4521372302,5
4521372303,2
4521372304,3
4521372305,5
4521372306,5
4521372307,3
4521372308,3
4521372309,4
4521372310,3
4521372311,3
4521372312,3
4521372313,3
4521372314,2
4521372315,2
4521372316,3
4521372317,7
4521372318,3
4521372319,1
4521372320,1
4521372321,2
4521372322,1
4521372323,12
4521372324,1
4521372325,2
4521372326,19
4521372547,1
4521372548,5
4521372549,2
4521372550,22
4521372553,30
4521372554,1
4521372555,2
4521372556,21
4521372557,3
4521372558,1
4521372564,3
4521372565,2
4521372568,36
4521372569,5
4521372570,28
4521372571,2
4521372572,3
4521372573,6
4521372574,1
4521372575,4
4521372576,8
4521372580,4
4521372581,3
4521372582,4
4521372583,4
4521372584,4
4521372585,2
4521372586,2
4521372587,23
4521372588,18
4521372589,29
4521372590,2
4521372930,12
4521372931,6
4521372932,10
4521372934,1
4521372935,17
4521372936,1
4521372937,1
4521372938,21
4521372939,3
4521372940,1
4521372941,1
4521372942,1
4521372943,1
4521372944,8
4521372945,3
4521372946,11
4521372947,3
4521372950,1
4521372982,7
4521372984,1
4521372985,1
4521372986,1
4521372987,1
4521372988,1
4521372989,4
4521373199,15
4521373987,1
4521374956,1
4521374957,1
4521374958,2
4521374959,3
4521374960,3
4521374961,2
4521374962,3
4521374963,14
4521374964,1
4521374965,1
4521374966,1
4521374967,1
4521374968,5
4521375094,1
4521375095,5
4521375096,2
4521375097,7
4521375098,2
4521375099,9
4521375100,8
4521375101,2
4521375102,6
4521375103,6
4521375104,7
4521375114,14
4521375115,5
4521375116,1
4521375117,15
4521375358,1
4521375359,1
4521375360,1
4521375361,2
4521375362,2
4521375363,19
4521375364,17
4521375365,1
4521375366,1
4521375367,1
4521375368,1
4521375369,3
4521375370,1
4521375371,1
4521375372,1
4521375373,25
4521375388,9
4521375389,1
4521375390,3
4521375391,19
4521375394,1
4521375753,3
4521375754,4
4521375755,4
4521375756,1
4521375758,3
4521375759,2
4521375760,1
4521375761,13
4521375769,18
4521375770,18
4521375779,4
4521375780,4
4521375781,5
4521375782,8
4521375783,22
4521375787,21
4521377115,13
4521377116,1
4521377117,2
4521377118,1
4521377119,1
4521377120,2
4521377121,1
4521377123,1
4521377124,4
4521377126,1
4521377127,1
4521377130,5
4521377131,15
4521377132,2
4521377133,1
4521377134,1
4521377135,1
4521377137,6
4521377138,2
4521377166,19
4521377167,1
4521377168,1
4521377169,1
4521377170,32
4521377179,1
4521377783,8
4521377784,7
4521377785,9
4521377786,5
4521377787,1
4521377788,1
4521377916,7
4521377917,13
4521377918,18
4521377919,14
4521377920,12
4521377921,8
4521377922,12
4521377923,5
4521377924,3
4521377925,2
4521377928,11
4521377929,12
4521377930,26
4521378705,1
4521379462,15
4521379463,9
4521379464,15
4521379465,15
4521379466,15
4521379467,9
4521379489,1
4521379490,1
4521379491,6
4521379492,9
4521379493,2
4521379494,7
4521379495,9
4521379496,11
4521379497,6
4521379498,4
4521379499,6
4521379500,8
4521379501,8
4521379502,1
4521379503,6
4521379504,3
4521379505,6
4521379506,5
4521379507,4
4521379508,9
4521379509,5
4521380345,6
4521380346,3
4521380349,7
4521380710,2
4521380713,2
4521380714,1
4521380715,7
4521380716,1
4521380727,17
4521380728,9
4521380729,3
4521380730,1
4521380731,2
4521380732,1
4521380733,7
4521380734,10
4521380735,48
4521380736,7
4521380737,13
4521380738,25
4521381119,1
4521381124,1
4521381126,4
4521381127,6
4521381147,3
4521381148,3
4521381149,3
4521381150,1
4521381151,3
4521381152,2
4521381153,2
4521381154,1
4521381155,6
4521381156,1
4521381157,11
4521381158,17
4521381159,1
4521381160,19
4521381161,1
4521381162,5
4521381163,6
4521381164,8
4521381189,1
4521381190,28
4521381191,7
4521381193,3
4521382149,8
4521382150,1
4521382151,6
4521382152,2
4521382153,1
4521382154,1
4521382156,4
4521383169,2
4521383170,1
4521383171,5
4521383172,12
4521383174,1
4521383175,1
4521383176,5
4521383177,5
4521383178,12
4521383179,13
4521383180,1
4521383181,1
4521383182,2
4521383183,6
4521383184,11
4521383186,3
4521383370,1
4521383371,1
4521383372,13
4521383373,1
4521383374,2
4521383375,1
4521383376,1
4521383377,11
4521383378,7
4521383379,8
4521383380,18
4521383381,10
4521383382,4
4521386787,3
4521386788,1
4521386789,1
4521386790,11
4521386791,9
4521386792,5
4521386793,5
4521386794,5
4521386796,2
4521389380,1
4521389381,1
4521389382,2
4521389383,2
4521389385,26
4521389391,3
4521389396,8
4521389397,2
4521389398,7
4521389931,3
4521389932,6
4521389933,4
4521389934,4
4521389935,4
4521389938,3
4521389939,10
4521390371,21
4521390372,5
4521390373,2
4521390374,2
4521390375,26
4521390376,21
4521390377,10
4521390378,19
4521390379,1
4521390381,1
4521390520,9
4521390521,13
4521390522,2
4521390523,1
4521390524,4
4521390525,2
4521390526,2
4521390527,21
4521390528,3
4521390529,1
4521390532,1
4521390533,9
4521390534,3
4521390535,8
4521390595,1
4521390598,2
4521390599,1
4521391548,12
4521391550,7
4521391551,5
4521391552,8
4521391553,11
4521391554,4
4521391555,10
4521391559,39
4521391560,3
4521391726,1
4521391727,1
4521391728,1
4521391729,1
4521391730,1
4521391731,1
4521391732,1
4521391736,3
4521391737,2
4521391738,10
4521392913,2
4521392914,1
4521392915,1
4521392916,1
4521392937,1
4521392938,6
4521392939,3
4521392940,2
4521392941,3
4521392942,4
4521392943,2
4521392944,3
4521392945,4
4521392946,30
4521392954,5
4521392955,13
4521392956,1
4521392957,1
4521392958,1
4521392959,20
4521392960,1
4521392962,1
4521392964,18
4521392965,2
4521393171,1
4521393172,2
4521393173,1
4521393174,2
4521393175,6
4521393176,1
4521393177,1
4521393178,2
4521393179,2
4521393180,2
4521393181,4
4521393182,3
4521393183,1
4521393184,5
4521393185,6
4521393186,1
4521393187,2
4521393188,5
4521393189,1
4521393190,2
4521393191,5
4521393193,5
4521393773,5
4521393774,2
4521393775,1
4521393776,5
4521393777,2
4521393778,1
4521393779,1
4521393780,1
4521393781,1
4521393782,21
4521393783,2
4521393784,6
4521393785,1
4521393786,1
4521393787,8
4521393788,2
4521393789,3
4521393790,7
4521393791,3
4521393792,1
4521393793,3
4521393794,3
4521393795,2
4521393796,1
4521393797,2
4521393798,4
4521393799,4
4521394371,7
4521394372,1
4521394373,3
4521394375,1
4521394376,2
4521394377,2
4521394378,14
4521394379,1
4521394380,1
4521394381,5
4521394382,11
4521394383,4
4521394384,11
4521394385,5
4521394386,5
4521394387,22
4521394389,3
4521394662,4
4521395198,11
4521395199,1
4521396156,59
4521396157,2
4521396159,4
4521396160,4
4521396161,3
4521396162,1
4521396704,1
4521396705,4
4521396706,18
4521396707,1
4521396708,1
4521396709,5
4521396710,13
4521396715,2
4521396716,1
4521396717,2
4521396718,1
4521396719,1
4521396720,6
4521396721,1
4521396729,1
4521396730,2
4521396731,23
4521396732,2
4521396733,3
4521396734,19
4521396735,13
4521396736,1
4521396737,1
4521396738,4
4521396973,1
4521396974,6
4521396980,2
4521396981,14
4521396982,13
4521396983,4
4521397153,1
4521397155,37
4521397156,1
4521397157,6
4521397158,1
4521397159,5
4521397160,2
4521397161,2
4521397174,2
4521397175,13
4521397176,20
4521397177,21
4521397178,11
4521397179,17
4521397180,33
4521397181,1
4521397182,1
4521397183,1
4521397184,7
4521397185,2
4521397186,10
4521397187,1
4521397188,14
4521397189,3
4521398092,1
4521398093,1
4521398094,3
4521398095,1
4521398096,1
4521398097,13
4521398098,4
4521398099,19
4521398100,25
4521398101,1
4521398102,1
4521398103,1
4521398107,1
4521398109,15
4521398110,3
4521398111,3
4521398112,3
4521398114,2
4521398115,9
4521398116,1
4521398117,4
4521398118,1
4521398119,4
4521398120,12
4521398121,3
4521398122,1
4521398123,9
4521398124,4
4521398125,1
4521398126,2
4521398127,1
4521398128,15
4521398129,41
4521398142,1
4521398562,4
4521398563,4
4521398564,2
4521398565,3
4521398566,1
4521398567,4
4521398568,5
4521398569,1
4521398570,1
4521398688,6
4521398689,1
4521398690,1
4521398691,1
4521398692,1
4521398693,1
4521398694,1
4521398695,4
4521398696,2
4521398697,3
4521398698,3
4521398699,1
4521398700,2
4521398701,1
4521398702,1
4521398709,2
4521398710,8
4521398711,3
4521398713,1
4521398714,15
4521398715,4
4521398716,11
4521398717,5
4521398723,1
4521399315,13
4521399316,33
4521399323,3
4521399324,10
4521399325,4
4521399328,2
4521399329,1
4521399330,2
4521399336,2
4521399695,1
4521399696,3
4521399697,3
4521399698,1
4521399699,3
4521399700,3
4521399710,1
4521399711,4
4521399712,5
4521399912,9
4521399914,5
4521399915,15
4521399916,2
4521399917,1
4521399919,1
4521399920,6
4521399921,39
4521399922,14
4521399923,1
4521399924,5
4521399925,1
4521399926,4
4521399927,1
4521399928,4
4521399929,1
4521399930,2
4521399933,1
4521399939,13
4521400974,4
4521401107,3
4521401108,2
4521401109,5
4521401279,2
4521401282,4
4521401283,2
4521401284,6
4521401285,43
4521401286,2
4521401287,4
4521401288,1
4521401289,2
4521401290,6
4521401291,9
4521401292,1
4521401293,3
4521401294,18
4521401295,18
4521401296,3
4521401297,3
4521401788,5
4521401789,3
4521401790,2
4521401792,1
4521401793,42
4521402547,6
4521402548,10
4521402549,2
4521402550,1
4521402551,5
4521402552,7
4521402553,3
4521402554,9
4521402555,1
4521402556,8
4521402557,3
4521402558,9
4521402559,3
4521402560,2
4521402561,1
4521402562,2
4521402563,5
4521402564,1
4521402565,2
4521402566,1
4521402567,10
4521402568,3
4521402569,3
4521402570,2
4521402571,1
4521402572,1
4521402573,1
4521402574,2
4521402575,4
4521402576,3
4521402577,4
4521402578,4
4521402579,8
4521402580,9
4521402581,13
4521402582,5
4521402583,8
4521402584,5
4521402585,5
4521402586,6
4521402587,3
4521402588,7
4521402589,13
4521402590,9
4521402591,14
4521402592,8
4521402593,12
4521402594,9
4521402595,14
4521402596,6
4521402597,10
4521402598,6
4521402599,12
4521403371,18
4521403372,14
4521403373,1
4521403376,1
4521403378,3
4521403379,1
4521403380,1
4521403381,2
4521403382,1
4521403383,2
4521403384,2
4521403385,1
4521403386,1
4521403387,1
4521403389,2
4521403396,3
4521403398,1
4521403399,1
4521403595,3
4521403596,1
4521403598,4
4521403599,1
4521404165,2
4521404166,2
4521404167,1
4521404506,25
4521404507,1
4521404508,2
4521404509,1
4521404511,13
4521404512,3
4521404518,5
4521404519,1
4521404520,1
4521404521,28
4521405139,3
4521405140,32
4521405141,26
4521405142,1
4521405144,5
4521405146,7
4521405150,1
4521405151,2
4521405153,1
4521405154,1
4521405155,15
4521405156,4
4521405160,6
4521405161,3
4521405162,17
4521405163,4
4521405164,11
4521405171,18
4521405172,2
4521405173,24
4521405174,2
4521405262,1
4521405264,19
4521405265,4
4521405268,3
4521405269,7
4521405270,2
4521405279,1
4521405280,1
4521405281,1
4521405283,20
4521405284,7
4521405285,1
4521405286,27
4521405287,27
4521405288,2
4521405289,3
4521405290,5
4521405291,3
4521405292,11
4521405293,1
4521405296,2
4521405297,1
4521405298,1
4521405299,2
4521405300,1
4521405774,2
4521405775,2
4521405776,1
4521405777,2
4521405779,2
4521405780,1
4521405782,3
4521405783,3
4521405784,1
4521405785,3
4521405786,26
4521405787,4
4521405788,12
4521405789,17
4521405790,14
4521405791,1
4521405979,1
4521405980,1
4521405981,1
4521405982,1
4521405983,1
4521405984,9
4521405985,2
4521405986,4
4521405987,5
4521405988,3
4521405989,4
4521405990,1
4521405991,4
4521405992,2
4521405993,2
4521405995,1
4521405996,5
4521405997,6
4521405998,18
4521405999,19
4521406344,34
4521406345,3
4521406346,1
4521406347,5
4521406348,1
4521406349,1
4521406350,1
4521406351,1
4521406352,1
4521406353,4
4521406354,1
4521406355,1
4521406356,1
4521406357,2
4521406358,1
4521406359,2
4521406360,2
4521406361,2
4521406362,2
4521406363,3
4521406364,1
4521406365,3
4521406366,1
4521406367,2
4521406368,2
4521406369,2
4521406370,1
4521406371,1
4521406372,1
4521406373,1
4521406778,65
4521406779,1
4521406780,17
4521406954,5
4521406955,15
4521406956,6
4521406957,4
4521406958,1
4521406959,3
4521406960,3
4521406961,2
4521406962,1
4521406963,15
4521406965,8
4521406966,29
4521406968,1
4521406970,1
4521406971,1
4521407387,1
4521407388,1
4521407389,8
4521407390,59
4521407391,1
4521407392,4
4521407393,2
4521407394,10
4521407395,8
4521407396,42
4521407397,6
4521407398,2
4521407399,6
4521407479,18
4521407480,9
4521407481,18
4521407482,9
4521409177,2
4521409178,1
4521409179,1
4521409180,1
4521409181,1
4521409182,3
4521409183,2
4521409184,4
4521409185,3
4521409186,2
4521409187,8
4521409189,1
4521409190,1
4521409191,10
4521409192,9
4521409193,8
4521409194,2
4521409195,24
4521409196,16
4521409197,2
4521409198,2
4521409199,1
4521409496,3
4521409498,1
4521409499,1
4521409500,2
4521409502,3
4521409503,34
4521409504,22
4521409505,8
4521409506,15
4521409507,5
4521409508,8
4521409509,6
4521409544,6
4521409545,21
4521409546,18
4521409549,4
4521409779,1
4521409780,1
4521409781,1
4521409782,1
4521409783,1
4521409784,1
4521409785,1
4521409787,1
4521409788,2
4521409789,12
4521409790,1
4521409791,1
4521409793,20
4521409794,20
4521409795,8
4521409796,3
4521409797,8
4521409798,5
4521409799,1
4521413596,2
4521413597,2
4521413598,2
4521413983,1
4521413984,1
4521413985,2
4521413986,47
4521413987,2
4521413988,1
4521413989,1
4521413990,3
4521413991,1
4521413996,6
4521413997,18
4521414939,1
4521414940,1
4521414941,1
4521414942,4
4521414943,1
4521414944,3
4521414945,1
4521414946,1
4521414947,7
4521414948,6
4521415361,7
4521415362,3
4521415363,13
4521415364,1
4521415366,1
4521415367,1
4521415368,12
4521415369,4
4521415370,9
4521415373,1
4521415375,1
4521415528,1
4521415529,3
4521415530,3
4521415531,1
4521415538,3
4521415539,3
4521415540,4
4521415541,2
4521415542,20
4521415543,36
4521415544,27
4521415545,40
4521415546,42
4521415547,13
4521415548,1
4521415555,2
4521415556,4
4521415557,3
4521415558,23
4521415559,1
4521415933,6
4521415934,6
4521415935,19
4521415936,3
4521415937,28
4521415947,2
4521415948,3
4521415949,5
4521415950,5
4521415951,3
4521415952,1
4521416184,1
4521416185,45
4521416186,1
4521416187,1
4521416188,40
4521416189,1
4521416190,17
4521416191,1
4521416192,2
4521416193,3
4521416194,1
4521416196,13
4521416197,12
4521416198,13
4521416199,7
4521416383,3
4521416384,2
4521416385,4
4521416386,7
4521416387,28
4521416389,13
4521416391,9
4521416393,1
4521416394,2
4521416395,4
4521416396,9
4521416957,1
4521416958,17
4521416959,26
4521416960,16
4521416962,2
4521416963,1
4521417778,1
4521417779,5
4521417780,2
4521417781,41
4521417782,3
4521417783,2
4521417784,15
4521417785,2
4521417786,1
4521417787,20
4521417788,2
4521417789,18
4521417790,1
4521417791,8
4521417792,3
4521417793,2
4521417794,20
4521417795,27
4521417796,1
4521417797,1
4521417798,20
4521417799,1
4521417939,1
4521417940,2
4521417941,1
4521417942,18
4521417943,1
4521417944,15
4521417945,1
4521417997,1
4521417998,4
4521417999,1
4521419351,5
4521419352,2
4521419353,2
4521419354,28
4521419355,1
4521419356,5
4521419357,2
4521419358,4
4521419359,3
4521419360,1
4521419361,7
4521419362,2
4521419363,2
4521419364,1
4521419365,2
4521419366,1
4521419367,2
4521419564,7
4521420549,3
4521421167,17
4521421173,1
4521421174,1
4521421175,13
4521421176,1
4521421177,29
4521421178,7
4521421486,1
4521421487,1
4521421488,3
4521421489,7
4521421743,5
4521421744,1
4521421745,3
4521421746,1
4521421755,38
4521421756,1
4521421944,12
4521421945,22
4521421946,16
4521421947,7
4521421948,9
4521421949,7
4521421950,9
4521421951,7
4521421952,5
4521421953,7
4521421954,5
4521421955,9
4521421956,1
4521421977,8
4521421978,1
4521422280,17
4521422281,10
4521422282,9
4521422283,19
4521422284,19
4521422285,7
4521422286,20
4521422287,15
4521422288,13
4521422289,12
4521422290,6
4521422291,5
4521422292,13
4521422293,24
4521422294,10
4521422295,14
4521422296,11
4521422297,22
4521422298,12
4521422299,23
4521422300,5
4521422301,10
4521422302,8
4521422327,16
4521422328,9
4521422329,40
4521422330,1
4521422331,12
4521422332,4
4521423314,6
4521423316,10
4521423317,9
4521423318,1
4521423319,1
4521423320,1
4521423321,3
4521423322,1
4521423323,3
4521423324,5
4521423325,3
4521423326,1
4521423327,18
4521423575,1
4521423576,4
4521423577,1
4521423578,4
4521423916,1
4521423917,2
4521423918,1
4521423920,15
4521423922,1
4521423924,28
4521423925,1
4521423935,2
4521423936,8
4521423937,20
4521423938,34
4521423939,36
4521423940,32
4521423941,1
4521423942,3
4521423944,1
4521423945,3
4521423946,72
4521423947,10
4521423948,8
4521423949,9
4521423950,3
4521423951,27
4521423952,3
4521423953,16
4521423954,29
4521423955,7
4521423956,18
4521424164,5
4521424193,2
4521424194,1
4521424197,13
4521424198,3
4521424199,6
4521424392,3
4521424394,3
4521424397,28
4521424399,7
4521424556,24
4521424557,2
4521424558,3
4521424559,5
4521424560,12
4521424561,4
4521424562,8
4521424565,3
4521424975,3
4521424976,2
4521424977,2
4521424978,1
4521424979,1
4521424980,3
4521424981,1
4521424982,2
4521424983,3
4521424984,1
4521424985,3
4521424986,1
4521424987,1
4521424988,3
4521424989,2
4521424990,3
4521424991,2
4521424992,1
4521424993,1
4521424994,1
4521424995,1
4521424996,2
4521425569,7
4521425570,1
4521425571,7
4521425572,8
4521425573,7
4521425574,9
4521425575,13
4521425576,10
4521425577,8
4521425578,13
4521425579,9
4521425580,5
4521425581,9
4521425586,9
4521425587,9
4521425589,9
4521425590,15
4521425591,3
4521425593,2
4521425594,4
4521425595,1
4521425596,1
4521425597,7
4521425598,14
4521425599,3
4521425724,1
4521425725,1
4521425751,3
4521425752,2
4521425949,1
4521425950,4
4521425951,13
4521425952,3
4521425953,1
4521425955,15
4521425959,10
4521425966,5
4521425967,3
4521425972,6
4521425973,42
4521425974,3
4521425975,56
4521425976,2
4521425977,4
4521425978,24
4521425979,3
4521425980,26
4521425981,3
4521425982,24
4521425983,2
4521425984,23
4521425985,1
4521425986,2
4521425987,20
4521425988,1
4521425989,38
4521425990,1
4521425991,24
4521425992,2
4521425993,23
4521425994,1
4521426978,1
4521426979,1
4521426980,8
4521426981,1
4521426982,1
4521426983,3
4521426984,2
4521426985,7
4521426986,1
4521426987,5
4521426988,5
4521426989,1
4521427757,1
4521427758,10
4521427759,4
4521427760,1
4521427761,1
4521427762,1
4521427763,13
4521427764,13
4521427765,3
4521427766,1
4521427767,4
4521427768,1
4521427769,1
4521427772,1
4521427775,1
4521427776,2
4521427777,4
4521427778,2
4521427779,7
4521427780,3
4521427781,12
4521427782,13
4521428149,13
4521428159,1
4521428160,7
4521428162,17
4521428163,8
4521428164,2
4521428165,2
4521428166,6
4521428167,10
4521428169,5
4521428171,6
4521428172,5
4521428173,4
4521428174,20
4521428175,3
4521428299,1
4521428300,1
4521428301,1
4521428303,4
4521428304,1
4521428305,2
4521428306,3
4521428307,1
4521428308,5
4521428309,2
4521428310,1
4521428311,10
4521428312,4
4521428313,4
4521428314,1
4521428315,4
4521428351,14
4521428432,4
4521428576,1
4521428577,28
4521428578,5
4521428579,43
4521428580,6
4521428581,42
4521428582,1
4521428583,33
4521428584,1
4521428585,14
4521428586,5
4521428587,59
4521428588,5
4521428589,36
4521428590,5
4521428591,52
4521428593,13
4521428594,8
4521428595,7
4521428596,17
4521428597,8
4521428598,2
4521428764,2
4521428765,15
4521428766,3
4521428767,7
